idTweet, clean_tweet, scoreImportance, idCandidat, smileyHappy, smileySad
324507637045657600,whew! that was a close call. thanks for stealing candidate : battles night 2 ,1,-1,0,0
324405354765094912,candidate can anyone tell me when the next episode of the voice is? im pretty sure its sunday ,1,-1,0,0
324366402121248768,i love both candidate and candidate so to see them battle each other is hard : ,1,-1,0,0
324312179253858304,candidate candidate candidate candidate e j comea com adam ,1,-1,0,0
324968534411182080,ive just watched the battles of ! awesome ! and im so happy that was stolen by candidate ! lets go ! ,1,-1,0,0
324961638048493569,candidate oui je pense qua force je pourrais aimer. mais bon cetait pas ma pref moi dans ,1,-1,0,0
324903444156661765,! !   !  candidate ,1,-1,0,0
324812881612922880, candidate  candidate   candidate   ,1,-1,0,0
324779621147082752,caroline glaser vs. danielle bradbery  put your records on   via candidate ,1,-1,0,0
324779410274267136,michael austin vs warren stone  my kinda party  via candidate ,1,-1,0,0
324779216237371392,josiah hawley vs. jeff lewis  roxanne  via candidate ,1,-1,0,0
324876493803118593,candidate u really lucky picked by savanah berry .. really love her voice : ,1,-1,0,0
324860465207472129,candidate por cierto! cuando llegues al momento: cllate! acurdate de mi vas a saber cul es! ,1,-1,0,0
325310017395896320,bahahahaa.. rebutan nempel ke layar laptop sama candidate  candidate gara2 mau liat candidate dari deket bgt.. xd ,1,-1,0,0
325220080327725056,i love all the dirty tricks that we do  candidate ,1,-1,0,0
325723861075230720,candidate nan mais judith hill ljpeux dead!!! quel foss avec les autres europens!!!! ,1,-1,0,0
325708151800332289,candidate i cant stop laughing. so true. best. tweet. ever! :d ,1,-1,0,0
325654940670373888,im :d candidate ,1,-1,0,0
325617887618412546,candidate hehe iya belom ada sistem sprt itu : nanti klo udh season 3 mungkin yaa ,1,-1,0,0
326106809934954496,candidate candidate if you like this check out the very entertaining ;good chemistry of all 4 judges candidate candidate ,1,-1,0,0
325953816698703872,candidate air uk on axn! : rt candidate i think is a whole lot better than its more entertaining : ,1,-1,0,0
325929935648739328,candidate but is already gonna start by june: i wont have enough time to enjoy hihi... anyway well see: ,1,-1,0,0
325882488008355840,salamat sa quarter pounder meal candidate tara nuod pa tyo hehehehe! ,1,-1,0,0
325949818524540930,on candidate awesome!! ,1,-1,0,0
326316271257935872,candidate wahahahaha! mamaya naman 10pm pa dito battle round na : ,1,-1,0,0
326485290376122370,candidate ves lo estn dando en cable o lo ests viendo online? ,1,-1,0,0
326754161695805440,candidate wo wo woooo!!!! pour une mission de ? ou bien ils vont travailler sur une chanson ensemble?? :d ,1,-1,0,0
326673598402154496,rt candidate adam levine di the voice us gantengnya melebihi batas normal. ,1,-1,0,0
326841538699202561,ainda indignada com o candidate ao invs dele roubar a jessica ele rouba um how a  candidate ,1,-1,0,0
326556557737332739,juliet simms  karina  judith hill candidate ,1,-1,0,0
326494304572948480,mas oh... at agora as batalhas esto indo bem!!!! s o usher q cagou fora do penico na escolha. candidate thevoice ,1,-1,0,0
326493340898062337,eles podem se jogar de um penhasco. rt candidate odieiiiiiiiiiiiiiiiiii ,1,-1,0,0
326490189134430209,on candidate right now. ,1,-1,0,0
327110788491911169,candidate you have to check this out. she is on this season.  ,1,-1,0,0
326894630761295873,already cheering for singer from orange beach al candidate my awesome first american city! ,1,-1,0,0
326864183629058049,i love this program and with candidate many spanish and latino in the place..!! yeahhh . ,1,-1,0,0
326849320181706753,saudaes haley reinhart 3 candidate thevoice ,1,-1,0,0
327282399195049984,tayang di channel tv apa po?rt candidate minggu depan ada judith lagi!! aaakk ,1,-1,0,0
327258683530682370,me emociona tanto ver a candidate cantanto en ,1,-1,0,0
327256796160999425,bueno es momento de empezar a ponerme al da con gracias a candidate ,1,-1,0,0
327223655258005504,she just girl is she on fire! a melho verso dessa msica  da candidate que merecia ter ido mais longe na season 3 de ,1,-1,0,0
327423008039915520,que me encant el 1 capitulo de candidate ,1,-1,0,0
327393587765587969,impresionante.... candidate  ,1,-1,0,0
327934390531420160,candidate candidate candidate candidate of course my first love is and candidate but i have a big heart! ,1,-1,0,0
327677279373238273,candidate  : fic shevinesunday morning blakexadam   ,1,-1,0,0
328233605602095104,candidate ah voila lol je pensais a kuala lumpur mais jetais pas sur vu ke ta dit que tu suivais lol ,1,-1,0,0
328271845134589952,ils reprennent du amy ! candidate ,1,-1,0,0
328238751555936256,i find better than ...sorry candidate ,1,-1,0,0
328237288528179200,candidate is so much better man i need to watch. ,1,-1,0,0
328058800705794049,haaay candidate why sooo gwapo??? ,1,-1,0,0
328015792715210753,i root for you candidate at the voice us!! ,1,-1,0,0
328515227870187523,nonton ama candidate rebek. udah kayak emakemak lagi pada nonton tukang bubur naik haji. ,1,-1,0,0
328512152400973826,mberrr teamnya shakira kagak ada yang steal ya lol! re candidate ini battle nya aint no sunshine.. keren gilaaa! ,1,-1,0,0
328498380219244545,im loving shakira as a coach. really good sensible advice watching her makes me more excited to see candidate as a coach. ,1,-1,0,0
328350645084106752,roxanne by candidate here we go... im nervessassssssss!!! ,1,-1,0,0
328509388954402816,candidate candidate alf muka garang suaranya top banget jadi lagunya ngena banget dehh ,1,-1,0,0
328351554677665792,ohhhhhhhhh la la candidate removed his jacket... ,1,-1,0,0
328811633822556161,candidate you guys need to watch and then youll see aint shit word!! ,1,-1,0,0
329178931653644288,ahhhhhh really thought candidate was going to win : ,1,-1,0,0
329277892309708800,itu si candidate lagi perform yak.. hehehe ,1,-1,0,0
329277494836469761,its time for candidate wohoo! ,1,-1,0,0
329187232676192258,candidate candidate she is so talented ibe watching when i have the opportunity from norwayon ,1,-1,0,0
329038444099670016,candidate era una de mis favorita q triste q saliste. pero para adelant tiene mucho talento ,1,-1,0,0
329037571764137984,gente eu amo a candidate comentando no candidate 3 ,1,-1,0,0
329024355805835264,amber 3 candidate candidate ,1,-1,0,0
329022941964681218,time candidate candidate candidate candidate  ,1,-1,0,0
329604003782619138,i love candidate s country team! :3 country haters gonna hate! 3 ,1,-1,0,0
329593420966408194,the voice us s04e11 candidate unit 81 level 16  the miramar ,1,-1,0,0
329498746725486592,ja ta difcil acompanhar o com candidate estou atrasado no vi nenhum k.o. ainda!. ,1,-1,0,0
329664863032987648,quand usher gets intimate ... :p candidate ,1,-1,0,0
329546364407140352,and oh that was an epic steal man! candidate ,1,-1,0,0
329386389424717825,candidate candidate i want both of you girls through tonight... ,1,-1,0,0
330080330289655808,it sucks. candidate left : ,1,-1,0,0
329929931830214656,viendo 4x11  the knockouts 1 candidate ,1,-1,0,0
329886703764520960,candidate you better be on to the next episode tonight!! ,1,-1,0,0
330302021993381891,just watched candidate knockout round on  robbed. cant wait to see more of this cat! ,1,-1,0,0
330157792914726912,necesito que candidate me explique urgentemente dnde est el capitulo 12 de que no lo veo!!!!! ,1,-1,0,0
330731598800617474,candidate really has a very unique nice voice indeed. am a fan of it! ,1,-1,0,0
330743384866185216,i love candidate laugh : ,1,-1,0,0
331055034756382720,candidate je nai flash sur aucune et jai pourtant essay. je compense ce manque avec la saison 4 de ,1,-1,0,0
331030340523155458,last season candidate was my favorite .. now im team candidate ! stunning artists .. ,1,-1,0,0
331124659355541504,candidate maana empiezan los shows en vivo ud porque equipo va ??? ,1,-1,0,0
331018924596539392,candidate where you? in axn! waaaahhhhhhhhhhh!!! ,1,-1,0,0
330839453058871296,candidate candidate lol. no doubt : ,1,-1,0,0
330839228831387648,candidate lol. ,1,-1,0,0
330837573134057473,candidate pendiente porque ahora es lunes martes y mircoles :3 ,1,-1,0,0
331280339303530496,baby candidate ,1,-1,0,0
331278072047341569,mi amor por candidate aumenta cada microsegundo ,1,-1,0,0
331196723017940993,candidate voc sumiu... nem no t te vendo por aqui...est em rehab de tt? ,1,-1,0,0
331836942905905153,nothing beats coming home after a long day and watching with candidate candidate ,1,-1,0,0
331794671275765760,solo quisiera saber si candidate ya se vio el capitulo de anoche de ?? ,1,-1,0,0
331731128362885122,candidate hihi... pero mas maganda daw season 1 ng panunuorin ko nga rin this june buong season 1 bago : ,1,-1,0,0
331762568853069824,just love candidate version of the a team ,1,-1,0,0
331592251597799424,candidate huahahhaa high five!!!!!! in love with her voice! :d ,1,-1,0,0
331575552358117376,adam t numa vibe to candidate com essa blusa listrada... candidate ,1,-1,0,0
331572596866961408,pega a cathia fazendo a dana da sobrancelha!!!!!! kk candidate candidate ,1,-1,0,0
332168865469579265,...dan sasha allen nyanyiin oh darlingnya the beatles. aaakkhh i lap yu candidate !!! ,1,-1,0,0
332203230828318720,candidate candidate i watch from italy just for you ... this does not count for anything?? xoxo from rome ,1,-1,0,0
331977983273340928,candidate toss gw juga jagoin 2org itu untuk finalnya! ,1,-1,0,0
331952368931438595,wow.... amazing u have that voice!! candidate ,1,-1,0,0
331925065853698050,oohh... i love this type of country great group song candidate ,1,-1,0,0
331922754502803456,watching candidate  tonight  omg!!! me encantan todos!! ,1,-1,0,0
332438786829062145,bye to justin rivers karina iglesias cathia  caroline glaser candidate ,1,-1,0,0
332428943728721920,i want to waltz with candidate ,1,-1,0,0
332366974573240320,blake sheldon y shakira??? really they sang need you now in omgsh increible performance! via candidate ,1,-1,0,0
332310956619210752,omg!!! candidate didnt go ,1,-1,0,0
332972077487370240,candidate is a bitch on the voice to mary miranda ,1,-1,0,0
332794818818355200,amber carrington  stay  via candidate ,1,-1,0,0
332794592904744960,judith hill  feeling good  via candidate ,1,-1,0,0
332794236745445376,holly tucker  how do i live  via candidate ,1,-1,0,0
333341617014571008,candidate o q vc achou do usher ficar com josiah e eliminar catia? e america salvar michele? e america nao salvar sarah? ,1,-1,0,0
333229161017667585,candidate hahahah! yan.!! hehehe... may kamukha ka naman daw sa co candidate ,1,-1,0,0
333560574740930560,watching rooting for candidate sarah simmons from ,1,-1,0,0
333558751871258624,anyone against candidate is an underdog. in a knockout round a tko. ,1,-1,0,0
333644742678151169,candidate i have seen and but was the strangest battle ive ever seen! ,1,-1,0,0
333582934768492544,candidate caroline lebih bagussss! ,1,-1,0,0
333582441543516160,paraah kerennyaa!! candidate true color nya si michele kece gila .. enak bangjett ,1,-1,0,0
333569319822819331,candidate are you asking about or the ? : the australian version is currently on. is a judge too! ,1,-1,0,0
333549108675624960,your teams the best! candidate ,1,-1,0,0
333468568899424257,morrendo de amor rt candidate uh oh i dont think he liked that performance!  ,1,-1,0,0
333371496246415362,the voice usa 2013  amber carrington  stay  hd  via candidate fackingg amaizing!! ,1,-1,0,0
334076657390452737,candidate working hard for tonight with candidate  candidate !  i love ,1,-1,0,0
334059298231558144,watching with candidate while eating ; ,1,-1,0,0
333962463529811968,candidate ash from the states and from a follower of saw you on youtube...whoa! big man you damn rock! ,1,-1,0,0
333938781033988096,i missed watching candidate go team candidate ,1,-1,0,0
334082280538660864,candidate sino ang mananalo sa : ,1,-1,0,0
333936448384413696,my vote goes to candidate the other half goes to candidate undebiable unique voices. ,1,-1,0,0
333935594281525248,i missed watching candidate go team candidate ,1,-1,0,0
334372595904442368,candidate no puede estar ms linda cada noche en ,1,-1,0,0
334160180390555650,que bolas la shakira mmgvo.. saco a karina candidate q arrechera ,1,-1,0,0
334624740964696064,aprs une saison dabsence candidate sera de retour a ,1,-1,0,0
334688467747479552,my fav singer this season candidate good luck .. ,1,-1,0,0
334666781597777921,all hopes adandoned. candidate was droped one card left. or yet a fush. lets go candidate !!! ,1,-1,0,0
334604985117597696,amber carrington  im gonna love you through it  via candidate ,1,-1,0,0
334604789272952832,kris thomas  ill be there  via candidate ,1,-1,0,0
334604657970266112,michelle chamuel  call your girlfriend  via candidate ,1,-1,0,0
334695016050069504,loved candidate acustic version of by candidate what are candidate thoughts about it! ,1,-1,0,0
334523190766346240,candidate i agree with you. what will impress me are the talents put together with their mentors. im an avid fan of ,1,-1,0,0
334502739465867264,candidate when i arrive to london england on june 17th or 18th im definitely watching i bet its different than ,1,-1,0,0
334867079914221568,and garrett gardner  vedo are voted off tonight. candidate candidate candidate candidate ,1,-1,0,0
335419820696821762,tonight im going to watch with the beautiful candidate ; candidate candidate and of course candidate ,1,-1,0,0
335365147545722882, 2013 gets into the depths of your soul. candidate candidate  ,1,-1,0,0
335185042982707201,wow that was one hell of a performance on candidate is so hot!! : candidate ,1,-1,0,0
335616453782949888,i root for you candidate ,1,-1,0,0
335604948496703488,the voice troll candidate ,1,-1,0,0
335577059436949504,cristina yang de cabelo crespo. rt candidate judith hill 3 ,1,-1,0,0
336164888370098176,candidate aku jugak! susye merem.. ni nonton di ,1,-1,0,0
335971706432802818,agree! candidate ,1,-1,0,0
336347855566553091,i just watched candidate why! tt dude keep on going ill be your fan forever. sexy guy and sexy voice won me all over ,1,-1,0,0
336916498092269569,candidate candidate se ve realmente tan bella asi cada semana descresta ,1,-1,0,0
336912125551321088,la amo tanto candidate ,1,-1,0,0
336890950158802944,am a candidate anoche en iba como una leona jajajaja ,1,-1,0,0
336879520747487232,y ahora candidate se me adelanto en los captulos de : ,1,-1,0,0
336633880964632578,top10 do j comea com musiquinha nova do maroon5... perdeu candidate ! ,1,-1,0,0
337344771939000320,was watching the record of i think america is toward team candidate and team candidate !! ,1,-1,0,0
337287687616749568,simplemente perfecto cada semana mas hermosa candidate si preguntan porque la amo miren...  ,1,-1,0,0
337285677509115904,candidate is one of the most talented people ive ever seen! loving here from the uk! 3 ,1,-1,0,0
337007419911720961,pude morir con love somebody candidate ,1,-1,0,0
337576079604715520,putain mais la candidate dans elle me scotche salement  chaque fois ! ,1,-1,0,0
337636497475923968,candidate amazing cover of girl ! ,1,-1,0,0
337489734731431936,candidate team adaaaam! ,1,-1,0,0
337425710283104256,penggemar tayangan bermutu ?saksikan di channel2 unggulan hanya rp.3300harihub.smartmedia candidate ,1,-1,0,0
337399043703570433,candidate ms despeinada que yo en ayer!!! casi me asusto!!! o ,1,-1,0,0
338056662399213568,candidate top 16 take the stage! check and right here:  ,1,-1,0,0
337805168093585408,judith hill pick candidate !! ,1,-1,0,0
338406658877313024,lovyah candidate ! always merinding ,1,-1,0,0
338286452242784256,starlight by candidate 3 so great song great cover 3 ,1,-1,0,0
339095960762343424,today is the night. candidate candidate candidate ,1,-1,0,0
338850198178639873,candidate top 16 take the stage! check and right here:   ,1,-1,0,0
339097865597095936,candidate today is the night. candidate candidate candidate ,1,-1,0,0
339341901088055298,candidate danielle dans ,1,-1,0,0
339430089924161536,...yaampuun candidate cantiikk bangeetttt tt ,1,-1,0,0
339773682639581186,voil candidate cest un vrai bonhomme ! bon javoue a peut paratre dplacer ce quil a dit mais il na pas tort !! ,1,-1,0,0
339600124848263168,yahh kok bisa sih.. ga ada yg bgs deh.. rt candidate im done watching the greatest cont ,1,-1,0,0
339695486929883136,wtf! 2 of my fave singers were eliminated. good thing candidate is still there. ,1,-1,0,0
340212238780596226,i dont believed candidate eliminated top 8 to top 6 on cc: candidate candidate ,1,-1,0,0
340155342770016257,ce vol que candidate sorte de oo ,1,-1,0,0
340125829885464576,nem indignada traduz! candidate thevoice ,1,-1,0,0
340040851495464960,this is the voice ! candidate nbc experience store ,1,-1,0,0
339951826965245952,candidate hmmm...wont fucked up dude? hihi... got u there! anyway ngaw? is fucking up? :d ,1,-1,0,0
339898920098480130,candidate top 12 perform! are you or  ,1,-1,0,0
340616159621693440,candidate top 8 perform once more! who left us this week?  ,1,-1,0,0
340557376291762176,candidate cada semana mas hermosa en ,1,-1,0,0
340510648398127108,por fin pude verme me pone de buen humor siempre ver a candidate : ,1,-1,0,0
340473783741722624,candidate suka sama michelle dari team usher aku re: ,1,-1,0,0
340292263420772352,candidate top 10 sing for your votes! who was your fave tonight?  ,1,-1,0,0
