idTweet, clean_tweet, scoreImportance, idCandidat, smileyHappy, smileySad
1084214525493235717,awww candidate performance was amazing but...if youve seen him sing when hes fully in his element youll know that that was nothinggg compared to what he can do. the guy has pipes. ,1,0,0,0
1084202308723007489,one of the best version of hallelujah ive ever heard! amazing candidate ,1,0,0,0
1084200681920253952,tuneeeee! i love this song sing ittt candidate ,1,15,0,0
1084200542363111425,that was special candidate incredible ,1,0,0,0
1084200085750276097,yep candidate and coach are going to be a force to be reckoned with pop his cover of hallelujah on and have a little cry:  ,1,0,0,0
1084199991789477888,is looking strong so far! grace person person candidate lets find some more voices next week! ,1,15,0,0
1084196273706754051,thrilled for our fabulous candidate who joins ,1,15,0,0
1084209962061086720,congratulations candidate and welcome to ,1,0,0,0
1084208623574753281,saved the best for last candidate soooo proud of you you really took us to church ,1,0,0,0
1084184323627073536,the coaches are already driving their buses for candidate powerful audition ,1,14,0,0
1084577932834729987,this guys voice is the truth. a great star is born candidate . another brother making ghana proud in the uk . make sure you support him as competes on person this season. ,1,0,0,0
1084429795407134720,wow what an audition candidate you have so much soul and passion inside of you! you smashed it ,1,0,0,0
1084378913646788610,just in case you missed it candidate person coach ,1,0,0,0
1084495738611138561,been swooning about candidate since saw him many times in person and person  so proud of you on !! this is your so superdeserved moment ,1,15,0,0
1084748640344829953,many congrats to the rather splendid candidate for his triumph on remember you can with cedric at  ,1,15,0,0
1084738305126813696,good morning ghanaianborn candidate wows judges on  ,1,0,0,0
1084785922221187078,bang! candidate nails it at person accra ghana  ,1,0,0,0
1085260239102976003,rsum 2019 episode 2 : suite des auditions candidate tom jones and co  ,1,26,0,0
1085232233395433473,candidate are gonna be huge  they are on person this album is going to be awesome... person very talented oodles of talent  person person ,1,7,0,0
1084974385084186624,candidate you killed it on  and you sang stevie my favourite artist of all time you are ridiculously talented urgh those riffs  ,1,15,0,0
1085485859309346816,ghanaian born gospel musician candidate blows away all the judges at the audition stage of person mentored by team person we need your support. lets make this talented potential a huge star!! ,1,0,0,0
1086281766464147456,did anyone spot chevrons very own luke swatman candidate on person again this morning?! ............... dont miss his performance this weekend on person saturday 19th january at 8pm on person . make sure youre watching! good luck luke!!!!! ,1,10,0,0
1086217898555781120,i cant wait to watch candidate on the tomorrow im so sacred xx ,1,2,0,0
1086734623772688384,not annoyed about getting candidate at all... ,1,2,0,0
1086733285491904512,proof you should never give up determination and work will get you there! brilliant stuff congratulations candidate  ,1,30,0,0
1086731218543169536,i love candidate ,1,30,0,0
1086733834924769281,i screamed omg!!! im so proud of my boys!!! candidate ,1,2,0,0
1086729885081628672,hands up who thinks candidate should have his choice of the coaches? ,1,30,0,0
1087107512522993673,great audition candidate and to have only been singing opera for 18 months is tremendous. ,1,10,0,0
1087045954447069186,tami i certainly will! you can also follow me candidate on facebook and instagram! theres also cover all bases to stay upto date : ,1,10,0,0
1087020160458940417,so my stepdad candidate told me this morning that i should go on person and sing a million dreams from should i go for it? ,1,26,0,0
1087027500260225024,super proud of candidate smashing it and making it onto person team on person ... lots of love and support from everyone at person and from your dj mate person aka person ,1,2,0,0
1086947281365098496,well done to the candidate boys last night. they deserve success after the work they have put in. i remember them visiting us at person during the yes lad days. ,1,2,0,0
1086916761952415744,not only is candidate an amazing singer and performer hes genuinely one of the loveliest guys you could meet! are behind him all the way.......just a little worried he wont be available for this years christmas party coach person ,1,24,0,0
1087326248567799808,my 4 favourite acts from week 3 blind auditions: 1. sarah tucker 2. christina ellinas 3. holly lefevre 4. candidate candidate ,1,30,0,0
1087424093421518848,absofrickinlotley blown away by candidate on cant wait to hear your next song and buy your album!!! ,1,11,0,0
1087381091193896962,2019: sir tom jones dealt candidate blow from jennifer hudson:  ,1,26,0,0
1087356198364606464,finally watched candidate s audition on omg so proud of you lads! that was amazing ,1,2,0,0
1087324957951049728,some work needs to be done but they have something.. candidate ,1,2,0,0
1087299868182396930,did you catch the brilliant candidate audition for person this weekend? if you cant wait for more here he is playing in our hayloft bar! good luck harrisen!  ,1,24,0,0
1087271080283127811,for only one more week get 25 off candidate of person premium colour hardback! and of course get the 20 ebook free! head to:  enter the code: ny25sale!! to get your 25 discount!! ,1,26,0,0
1087444799538544641,candidate fab audition saturday night! you killed it and some would love to see you duet with another liverpool starlet the amazing person ,1,1,0,0
1087432766210355200,the voice uk 2019: sir tom jones dealt candidate blow from jennifer hudson  1548099149 ,1,26,0,0
1087311636816375808,it wasnt perfect but good audition from candidate with some coaching i think he could be really good ,1,30,0,0
1087419583949094912,the voice uk 2019: sir tom jones dealt candidate blow from jennifer hudson . . to read more  ,1,26,0,0
1087283512904949760,uwl and person student christina ellinas candidate wowed the judges on over the weekend with her performance of lullaby by person and person during the blind auditions. way to go christina!  ,1,1,0,0
1087731691853103104,123k views now. wow wow !! candidate ,1,10,0,0
1087685695433592833,please vote if you like this candidate ,1,10,0,0
1087679585494487043,the amazing candidate wowing the judges at congrats christina on your amazing performance! ,1,1,0,0
1087633718636933120,for only one more week get 25 off candidate of person premium colour hardback! and of course get the 20 ebook free! head to:  enter the code: ny25sale!! to get your 25 discount!! ,1,26,0,0
1087959512236126208,candidate 137k views wow! ,1,10,0,0
1088552133912416257,person candidate ,1,10,0,0
1088554964081917952,person candidate ,1,10,0,0
1089274780811972608,you took me to church! i felt every word lyric  emotion in your voice candidate ! very pleased you choose me to mentor you on ,1,17,0,0
1089274116694331392,welcoming candidate to ,1,17,0,0
1089270483927871488,sir tom jones duet time!! watch the incredible moment person and candidate performed her audition song together: ,1,22,0,0
1089258235171926017,who else s candidate already? ,1,25,0,0
1089257321128226817,hello candidate and your beautiful voice ,1,25,0,0
1089255087338336259,what a throughly nice chap! welcome to candidate ,1,6,0,0
1089259458222542853,after quite the dramatic pitchoff its for candidate go ahead and relive his unforgettable rendition of childish gambinos person redbone here: ,1,25,0,0
1089256602270658560,im still watching last weeks person candidate 171k views on youtube ,1,10,0,0
1089259846594121728,okay so brown sugar needs to get social media!!! asap! they are insanely good!! and candidate on his own is amazing too! by far my fave singer this series!! ,1,25,0,0
1089259783415349249,omg i love how candidate was asked to perform along with his band brown sugar on or what ,1,25,0,0
1089192174489665536,person tonight will miss candidate x ,1,7,0,0
1089231297824858112,calling all to come together and support my daughters uncle candidate on showing the talent ive known hes had for years to person tonight 8pm on person .. ,1,17,0,0
1089093430574223360,the song reminds me of my mum who sadly passed away 3yrs ago. it was a truly stunning performance and i still cant stop watching it! person candidate did you proud and smashed it out the park!!! lol ,1,11,0,0
1089654722125070336,i had meself some cracking gigs in denmark! ill be back at person in march! how amazing has person been so far!? team person is shaping up very nicely bigs ups to person  candidate unreal performances. ,1,25,0,0
1089466210700460032,huge congrats to the incredible candidate from our very own brown sugar on his performance on person it goes without saying that from now were very much sorry person  ,1,25,0,0
1089671541070221313,just catching up on im interested to find out if coach will actually have candidate and brown sugar on his tour ,1,25,0,0
1089585084099895297,incredible voice candidate so much passion and power! ,1,17,0,0
1089583493225549825,very unique voice candidate great song choice. ,1,22,0,0
1089578512204349440,candidate savile could walk out onto stage and start singing and the audience would still clap him him as soon as he started the first few notes. is there any need? ,1,30,0,0
1089575632957247488,wow!! candidate that performance! take a bow ,1,22,0,0
1089570840667217924,candidate on the audition was amazing !!!! in the words of kelly rowland he put it down!! ,1,25,0,0
1089573888730820614,those high notes! fantastic audition from candidate ,1,25,0,0
1089431316553256960,when you watch and candidate has you crying.. amazing!! ,1,17,0,0
1089463548886073344,never watch the voice but caught this by chance last night brilliant candidate and person made my day ,1,22,0,0
1089317338694987776,omg candidate shouldve chose jennifer imagine what their duet couldve been!!! ,1,25,0,0
1089317288359194624,such an awesome audition by my boy candidate  so very happy he sang so brilliantly  achieved a double chair turn  thank you jennifer hudson  coach fantastic respect now for ... ,1,24,0,0
1089460950351138817,another great night on last night with person and candidate sir tom jones  candidate williams cry to me  blind auditions  the... via person ,1,22,0,0
1089319381098815488,how beautiful is candidate though ... i was 5050 during the audition but loved her performance then the duet with tom she just pulled it out the bag big time. love her style vocal and face ,1,22,0,0
1089462266725044225,person s team is fire loved this show! candidate might just be my fave! well done coach ,1,25,0,0
1089430767367790592,gosh how candidate is this... every season theres the one who got away. i think its person this year. annoying! ,1,26,0,0
1089320675284828161,so proud to see our guy candidate on tonight ,1,17,0,0
1090014091509465089,candidate williams is soooo soulful in her blind audition 3 via person ,1,22,0,0
1089829215795593217,when person gives you their support in the person green room! candidate person ,1,17,0,0
1089811151989411840,were at person with candidate  tune in to itv now! ,1,17,0,0
1090010312340836353,candidate candidate falsetto is ahmazing! via person ,1,25,0,0
1089789165192073216,who else thought my buddy candidate was awesome on saturday? person person ,1,17,0,0
1089776048458190848,watching candidate audition ,1,25,0,0
1090299248141316097,candidate wow! im a fan vocals. i watched your audition five times ,1,17,0,0
1090917622403813376,candidate great comment ,1,10,0,0
1090917384750288896,candidate lovely comment ,1,10,0,0
1091437350931128320,this has to be the 25th time am rewatching candidate candidate performance for his not only cute but his voice guys its official i think am obsessed with him i hope he wins ,1,25,0,0
1091805151420186624,when she was in a girl group as a teenager candidate once supported person person person person person person person person person ,1,27,0,0
1091795178191507458,wow i loved candidate version of teardrop track on glad shes got through! ,1,26,0,0
1091738563119591424,sir tom jones  candidate williams cry to me audition   then tom joins in   ,1,22,0,0
1091709149338054656,catching up on last weekends and seriously candidate is just like soul soul soul and the duet with sir tom was top draw. she put everything into it and it was awesome ,1,22,0,0
1091675271693062144,best of luck to my very talented young cousin candidate candidate tonight on the voice uk!! : person person person person  ,1,26,0,0
1092112448948260871,2019: sir tom jones deals candidate blow to bbc rival:  ,1,26,0,0
1092186813861638145,you sang so beautifully candidate person ,1,27,0,0
1092114968756002817,we cant wait to see what candidate candidate does next! ,1,26,0,0
1092082302400806918,candidate better now  blind auditions  the voice uk 2019 ,1,27,0,0
1091957798978703361,candidate beautiful voice ,1,27,0,0
1092422327860645889,congratulations to candidate who made it through the blind auditions for person and they have joined person will be their coach and mentor for this season. ,1,18,0,0
1092364348813660160,little bit behind and just catching up with but wow! 100 routing for candidate amazing! ,1,17,0,0
1093188790095626241,candidate thanks for helping to get person over the finish line in 1st place! ,1,24,0,0
1093181643563720712, thanks so much everyone on the breakfast republic on person for being the official candidate candidate supporters skip to 2:28 to hear them chatting my audition. feeling super priveliged. ,1,26,0,0
1093552595258478592,candidate candidate interview on the six oclock show check out person interview! such a great experience thank you for having me. ,1,26,0,0
1093527716475727872,the voice uk 2019 nikki ambers is one hell of a talented girl she also has a lit name little nikki! candidate person ,1,27,0,0
1093952806078369792,absolutely magnifique! candidate  person ,1,8,0,0
1093866700146126853,candidate person person person person ,1,2,0,0
1093789128183943168,our founder candidate says if its not broking with lenders or preparing for my next round on person you cant beat a good book and a decent cup of coffee. stay warm everyone! ,1,11,0,0
1094351639849431040,big congrats candidate from liverpool and through to next stage of amazing local talent person ,1,19,0,0
1094351005133754368,yeah how endearing was candidate haunting vocals delivered with a unique style! individuality is so important and you have it in spades candidate thrilled you picked me as your coach. pic.twitter.com9mszeaevuh ,1,19,0,0
1094347292361011201,welcoming candidate to ,1,19,0,0
1094347202783252480,candidate and person are the duo we never knew we needed her take on amy winehouses classic back to black is ready for your viewing pleasure right this way: ,1,19,0,0
1094346781264101383,candidate is with her boyfriend....boyfriend ,1,19,0,0
1094345941631545345,its impossible not to enjoy this one. cmon candidate ,1,19,0,0
1094354784168103936,absolutely no words to describe how excited a am for our candidate !!! been inspiring me since ma first day at person and every song since. just incredible. ,1,19,0,0
1094353434969550850,candidate not that your arsed what i think but 1. im a huge amy fan and usually hate people singing her songs you smashed it! very janis joplin 2. i love your nan nearly as much as i love you. 3. youre the winner already in my eyes! incredible person ,1,19,0,0
1094282872201068544,rsum uk 2019 episode 5 : les auditions senchainent candidate qui chante avec ,1,26,0,0
1094166021244682240,i just love this audition for by candidate simple haunting and even better than the original. ,1,26,0,0
1094537548788105216,so excited for candidate   has performed at our little place last year! go go go team tom! ,1,19,0,0
1094496491404709889,gorgeous intriguing voice candidate youll love being on ,1,28,0,0
1094623508880154625,candidate back to black  blind auditions  the voice uk 2019 ,1,19,0,0
1094597142449131522,get ready watching again candidate on now ,1,19,0,0
1094386063433441280,candidate is totally the brilliant guy from the fast show ,1,19,0,0
1095051164872101888,with my best vocal student candidate preparing next step. avec mon meilleur lve ready pr la suite de person coach ,1,4,0,0
1095040062314762240,this still gives me goosebumps! one of the baddest voices ive heard in a while! the smoothed toned and effortless never enoughs are insane! candidate never enough  blind auditions  the voice uk 2019 ,1,8,0,0
1095252839939653632,: go gabriel ! candidate ,1,4,0,0
1095444613446488065,candidate is an absolute talent! hes going to go so far. hes definitely one to watch... ,1,4,0,0
1095126898651348992,good job candidate !!! welcome to !!! ,1,4,0,0
1095675751892963328,i will be doing a meet and greet in brixton 26219 show starts 7.30pm free entry rsvp via email candidate venue: upstairs at ritzy brixton oval coldharbour ln sw2 1jg ,1,17,0,0
1096185563126923264,heres candidate singing the way we were and my funny valentine. wonderful. shes on on but she could be a judge herself. stunning.  ,1,8,0,0
1096884588692021252,yeah! ive found my final voice in candidate many musical styles in one voice i really enjoyed the originally! what a way to complete  ,1,21,0,0
1096883922728820738,we couldnt have asked for a better finale to the blinds! candidate performance of robin s show me love is ready for you to enjoy all over again right this way: ,1,21,0,0
1096883419290746881,welcoming candidate to ,1,21,0,0
1096872941353086977,well done candidate smashed it!  ,1,20,0,0
1096884480395091968,wow candidate was incredible! one of my favourite auditions! what a star! xx ,1,21,0,0
1096857334452756480,we are so excited to have candidate join us for our upcoming gig in person on 21st tickets available now  ,1,7,0,0
1097145342724837377, please lets sign and share this person person candidate person person person person ,1,25,0,0
1097193989046980608,...the six week wait is almost over! only six more days to go and then boom!! its battle time baby! bring it on candidate were ready for ya misses .  ,1,28,0,0
1097122901650796545,what a celebration last night like to party!!! the next meet and greet on the 26th february at the ritzy in brixton please email candidate thank you meeting with me i appreciate every single one of you. ,1,17,0,0
1097010224597254144,candidate im classically trained didnt come across well at all  utterly conceited and very very full of herself. and the song arrangement  her vibe  was an absolute mess  so much going on you couldnt really tell what was happening... ,1,21,0,0
1097565806697672705,stolen from candidate but its too brilliant not to share! team jhud going into battles.....!  ,1,13,0,0
1097548925244973056,candidate candidate show me love  blind auditions  the voice uk 2019 ,1,21,0,0
1097498708265050112,my is thinking about last nights duet with candidate in church. my person brother. thanks for inviting me rog. whats your motivation? ,1,17,0,0
1098463953506758656,breakfast today person includes.....  is coming to brighouse  roundhay  free ticket thursday with person  tech advice from person on the professionals tim daley candidate ,1,26,0,0
1099021154193424385,candidate begins singing as person grabs hand for hit that brings down ,1,22,0,0
1099010299183665152,il mare calmo della sera by luke swatman. the worcester pavarotti candidate ,1,10,0,0
1098948404716204032,wishing the fantastic candidate all the best in tomorrows knockout round on person ! love everyone at person person ,1,15,0,0
1099419328284364800,it was the best outcome for roger and candidate as they both get to continue their journey their performance of person let it be is right this way: ,1,30,0,0
1099419106195976194,its a steal! candidate time on continues to be a rollercoaster as hes stolen by person the moment it happened will give you chills: ,1,30,0,0
1099415990838984704,smashed it candidate ! ,1,28,0,0
1099409387565838336,thats right...the ever wonderful candidate just won their battle round on person such a great version of home by person so proud of you all. ,1,7,0,0
1099381500762574850,person person person candidate these girls will blast it tonight......lets keep right behind them and support their dream x ,1,7,0,0
1099372568962912258,good luck for the battles tonight i hope you get though because you are my favourite to win it so fingers crossed your amazing candidate person ,1,14,0,0
1099175090275737600,guys i cant believe its happening i cant believe im gonna be battling my brother from another candidate we are gonna be singing a song by person called the battles will be shown on person at 8pm uk time sat 23 feb ,1,30,0,0
1099674778108133378,check out this exclusive interview with our wonderful candidate  person ,1,15,0,0
1099664000818790400,and candidate with our wonderful person are also through to the knockouts! person person ,1,7,0,0
1099662182214701056,delighted that our fabulous candidate is through to knockouts! person person ,1,15,0,0
1099631247125606400,beaming listening to candidate smashing this! insane vocals and the most warm and wonderful man ,1,15,0,0
1099599608894902272,let me just bless your sunday morning with the sounds of candidate killing it on  the chairman ,1,15,0,0
1099595225197101056,my fave from the battles is...georgia bray candidate person ,1,28,0,0
1099472695476080640,congratulations candidate on a fantastic performance tonight on the and getting through to the knockouts. were incredibly proud of you. keep it up! ,1,1,0,0
1099787371242012672,candidate watch this if you get the chance  could be just what you need. remember when you told your little girl you are crazy! when she predicted youd get 4 turns? well bring on the crazy. so inspiring!!  ,1,11,0,0
1099704638377525248,olly murs steals candidate candidate  the battles  the voice uk 2019 ,1,30,0,0
1099704548174807040,roger samuels vs candidate candidate  let it be  the battles  the voice uk... ,1,30,0,0
1099590011861766145,cypriot singing star candidate ,1,1,0,0
1099588610007945216,congrats to candidate who continues to knock the socks off person in what incredible vocals! remember you can with cedric who has already impressed us in his musical theatre roles at  ,1,15,0,0
1099533493741199360,your voice is incredible candidate ,1,1,0,0
1099964934736265217,brilliant conversation with phoebe  roger on the lovely natured show  we learnt so much about the man behind the microphone. you can listen back via mixcloud soundcloud  itunes podcast search croydon fm! candidate were rooting for you best of luck in ,1,17,0,0
1099942178032361473,mortgage mum monday is it easy to get a mortgage if youre self employed? see the full video on candidate youtube channel... ,1,11,0,0
1099856057113939968,roger and candidate was outstanding. so glad both got through ,1,30,0,0
1100533319425499136,congrats to candidate on his success so far in stolen by olly murs! candidate played for the 3rd xi last year and some of you might remember his band played at our summer party in 2015! ,1,30,0,0
1100493204615503872,what a voice! candidate from will be singing in the fanzone prematch tomorrow evening! person ,1,17,0,0
1100205315637895169,olly e will tentando roubar candidate pro time deles coisa linda! ,1,30,0,0
1100204173931569152,gostei bem mais do que esperava dessa batalha candidate vs. roger. no saberia escolher um vencedor ali. ,1,30,0,0
1100194132449001472,cedric vs. mike foi pra abrir com tudo a fase das batalhas. muito boa e cedric mereceu demais candidate porque cantou muito! ,1,26,0,0
1100763675110068224,person meets person big shout out to the boys candidate  person you guys are doing yourselves and us proud on person now lets push you to the end its your time ,1,17,0,0
1100753628032352258,follow candidate on instagram facebook and twitter!! bigger and better things are coming this year  ,1,18,0,0
1100557339365728256,vip meet and greet with candidate person contestant person gives the ladies a special number person ,1,17,0,0
1101189317622460418,best of luck to my cousin candidate on the voice u.k this saturday night!! bring on the battles.....go team olly....go candidate  candidate coach person person ,1,26,0,0
1101126267225759744,well done to former worth student james bailey who has won a place in the knockout stages of person under his stage name candidate candidate you can follow candidate progress on itv each saturday. all the very best in the next round candidate picture courtesy the voice uk  ,1,30,0,0
1101628863073914885,good luck to my son person and his band candidate on person tomorrow. let the battles begin ,1,2,0,0
1101568477133971458,cant believe i only just found out about friendofafriend candidate killing it on person im so ready to watch him burn it down. ,1,15,0,0
1101544689818324992,a little sneak peak of mine and candidate battle tomorrow on thevoiceuk with person  ,1,19,0,0
1101530584369762304,tune in tonight to see my boy person and person person of candidate tomorrow night on person  so proud of cian and the lads ,1,2,0,0
1101528770307977216,are you ready for this? trust me its something else. thevoiceuk person candidate  ,1,19,0,0
1101522615573843975,were still very much not over this steal moment from last weeks show. candidate and person reactions are everything! ,1,30,0,0
1101517292272201728,its happening! watch candidate and i battle it out on tomorrow nights show! thevoiceuk itv 8pm! lets do this . . . .  ,1,22,0,0
1101957848764948480,congrats to local musician and person student candidate won her battle on tonights ,1,19,0,0
1101955946220322816, candidate vs person this was the toughest decision i have ever had to make on person ! congratulations candidate onwards to the knockouts! thank you peter for auditioning you really did make your father proud. keep on keeping on! ,1,19,0,0
1101946318593896449,my steal is the brilliant songstress candidate a great addition to welcome aboard  ,1,22,0,0
1101961183781945344,it brings me nothing but unadulterated joy to see candidate crushing it on one of the most talented performers and loveliest people ive ever worked with. rooting for you. ,1,22,0,0
1101955215513800704,peter and candidate have brought me to tears soo beautiful ,1,19,0,0
1101955161054949376,yes!!!!!!!! fucking get in there candidate pic.twitter.comifmrwdi3r5 ,1,19,0,0
1101934553889947649,you ready for this buddy? candidate person thevoiceuk  ,1,19,0,0
1101809154128310272,i just cant get enough of candidate i have watched his performances over and over and still cant get enough! off i go to watch them all over again. ,1,15,0,0
1102279660522504192,me and the main man candidate from at the meet and greet on tuesday 26th february i djed after flying back from los angeles after playing at the person brixton  ,1,17,0,0
1102269440522182656,heres the full clip from last night person battle with me and candidate thanks for everything candidate and person . its been amazing. person ,1,19,0,0
1102212405818474499,big congrats to candidate candidate from who won her battle round on she  callum sung mullingar co westmeaths niall horans this town. niall was in one direction before solo.    ,1,26,0,0
1102173913860194304,monstrously unfair on the latter singers in the battle rounds of when no steals available. candidate and person should both have gone through. they should all pick their steal at the end. ,1,19,0,0
1102200718700826624,llongyfarchiade mawr candidate ! beths done it and though to person on live finals here we come x ,1,22,0,0
1102032909245038592,beyonce would be so proud. lovin candidate all the way from the u.s. ,1,9,0,0
1102018855591923712,congrats to candidate on getting to the knockouts round on nice vocals youre doing proud young lady. ,1,9,0,0
1102011642185953281,so glad tom picked candidate was the right choice. her voice is amazing! i hope she wins the show! a real person with a real voice shes my winner! ,1,19,0,0
1102682236833415168,what a night this was! battling this powerhouse of a woman candidate !! loved every minute of this performance lets go knockouts! person . .  ,1,22,0,0
1102641864673513473,you seem committed to your pick natalina. what is it about candidate that sets her apart thats turned your head and captured your curiosity? ,1,19,0,0
1103061211359469568,this time last week we had just come back from la and we were in brixton celebrating candidate at his meet and greet. victorious everyday.  ,1,17,0,0
1103015198032580609,candidate that scouse accent tho!!! congratulations! ,1,19,0,0
1103699887814836225,meant to be candidate and person ,1,22,0,0
1103581438174261248,good luck to our client luke swatman in the voice team battles this saturday 9th march candidate luke swatmans il mare calmo della sera  blind auditions  the voice ... via person ,1,10,0,0
1103680553927278592,candidate williams vs moya  never tear us apart  the battles  the ... ,1,22,0,0
1103680287916113928,candidate vs peter donegan  make you feel my love  the battles  the voi... ,1,19,0,0
1103680834429767685,tom jones steals candidate williams  the battles  the voice uk 2019 ,1,22,0,0
1103680606930640901,candidate candidate vs callum butterworth  this town  the battles  the voi... ,1,26,0,0
1104003837419970562,we will never stop reliving these steal moments. never ever. lets throwback to last weekend when candidate had the shock of her life ,1,22,0,0
1103850276161765384,welcoming candidate to   ,1,21,0,0
1103850084142325760,my latest recruit to  candidate  ,1,20,0,0
1104480394521571328, candidate vs grace that was such a sweet battle! congratulations candidate its fantastic to see your confidence grow with each stage! grace you fought a great battle! continue to write those marvellous tunes  i have no doubt the future will be bright!  ,1,20,0,0
1104480340243042304,candidate is through to the knockouts person cant wait to work with him on his next performance... ,1,20,0,0
1104479854957875200,they did not have the right to make us feel this emotional on a saturday night candidate and grace should be beyond proud of their performance of deep blue somethings breakfast at tiffanys: ,1,20,0,0
1104493913363136512,congratulations candidate what a battle that was! will cherish the time we spent together hunny. love you loads ,1,8,0,0
1104491583536357376,congrats on getting through to the knockouts candidate ,1,8,0,0
1104475297074827266,i liked candidate she blew the others out of the water in my opinion. ,1,21,0,0
1104492361550319616,person just rejected the most pure quality voice of the night a man mountain with candidate voice ,1,26,0,0
1104480612331728896,bless this candidate he seems quite fragilevulnerable but i really like the bloke.. ,1,20,0,0
1104475510229348361,candidate was incredible?! what the fuck tom?! ,1,21,0,0
1104475380155666434,what an amazing opening to all of the girls were brilliant but candidate is quality! ,1,21,0,0
1104480414037504000,really pleased for candidate . im rooting for you ,1,20,0,0
1104476913106587649,ooh candidate awesome performance someone better snap you up no steals left but we all heard you ,1,21,0,0
1104478519260786688,candidate v nikki they would make a great duet! ,1,25,0,0
1104476222959091712,candidate please.. a dont give up. b let us hear from you again soon. ,1,21,0,0
1104475160042762241,love candidate but her back up singers are quite amazing too ,1,21,0,0
1104489915029643267,i bloody love candidate ,1,25,0,0
1104478378025992192,i like candidate the most ,1,25,0,0
1104484526879899649,enjoyed candidate on the voice? did you spot the northern ramblers hat? both will be appearing at the beehive in bow on 26th april there will be a raffle to win a signed photo of the hat 25p meet and greet with the hat  ,1,20,0,0
1104478476088864768,its time to get prepping for the knockouts candidate as youre one step closer to the final!  ,1,25,0,0
1104475063481438209,that wasnt a battle  that was candidate with her backing ,1,21,0,0
1104312943187943425,up against the shell that is candidate tonight on couldnt have wished for a better partner. shes a heart as big as her voice!  ,1,8,0,0
1104480529045430275,candidate is very sweet. really like his voice. ,1,20,0,0
1104475909342547968,i dont believe tom just did that. e2o are good but they came off like candidate backing singers in that. candidate much more confident at home with the song and charismatic. ,1,21,0,0
1104475028589027328,candidate was a lot more comfortable with the song. ,1,21,0,0
1104474366396510208,what a way to kick things off. candidate and that huge voice ,1,21,0,0
1104473358056505344,the first up to battle are equip to overcome and candidate who will continue on ,1,21,0,0
1104477940492967937,love candidate ,1,25,0,0
1104477001933557760,up next from are candidate v nikki. nice one. ,1,25,0,0
1104475713766412293,congrats to equip to overcome. but honestly i think candidate was much more versitle had a bigger voice than all three girls in the group and couldve really gone far in the competition. x ,1,21,0,0
1104475528386539521,i would have went with candidate ,1,21,0,0
